,x_R_L,x_C_L,x_L_1,x_g_m,Q,wo,bandwidth,K_BP
7679,4192.288001653536,4.641588833612773e-11,5.994842503189421e-10,0.1,0.018,292787291.878,16686144414.665,1.291
7680,4192.288001653536,4.641588833612773e-11,7.742636826811277e-10,0.001,0.002,2576301385.941,1291554804057.547,0.017
7681,4192.288001653536,4.641588833612773e-11,7.742636826811277e-10,0.0016681005372000592,0.003,1994736598.775,774268821723.79,0.028
7682,4192.288001653536,4.641588833612773e-11,7.742636826811277e-10,0.0027825594022071257,0.003,1544452104.946,464164022403.941,0.046
7683,4192.288001653536,4.641588833612773e-11,7.742636826811277e-10,0.004641588833612777,0.004,1195813174.5,278261079263.376,0.077
7684,4192.288001653536,4.641588833612773e-11,7.742636826811277e-10,0.007742636826811269,0.006,925874712.287,166815192762.67,0.129
7685,4192.288001653536,4.641588833612773e-11,7.742636826811277e-10,0.01291549665014884,0.007,716871164.437,100005139042.664,0.215
7686,4192.288001653536,4.641588833612773e-11,7.742636826811277e-10,0.021544346900318832,0.009,555047307.785,59953564074.558,0.359
7687,4192.288001653536,4.641588833612773e-11,7.742636826811277e-10,0.03593813663804626,0.012,429752972.588,35943275680.71,0.599
7688,4192.288001653536,4.641588833612773e-11,7.742636826811277e-10,0.05994842503189409,0.015,332742119.199,21549485942.983,1.0
7689,4192.288001653536,4.641588833612773e-11,7.742636826811277e-10,0.1,0.02,257630138.594,12920635692.813,1.667
7690,4192.288001653536,4.641588833612773e-11,1e-09,0.001,0.002,2266945668.518,1000005139042.664,0.022
7691,4192.288001653536,4.641588833612773e-11,1e-09,0.0016681005372000592,0.003,1755213701.745,599489389361.605,0.036
7692,4192.288001653536,4.641588833612773e-11,1e-09,0.0027825594022071257,0.004,1358998224.605,359386505423.127,0.06
7693,4192.288001653536,4.641588833612773e-11,1e-09,0.004641588833612777,0.005,1052222970.14,215448608045.852,0.1
7694,4192.288001653536,4.641588833612773e-11,1e-09,0.007742636826811269,0.006,814698031.862,129160105544.152,0.167
7695,4192.288001653536,4.641588833612773e-11,1e-09,0.01291549665014884,0.008,630791098.423,77431507310.777,0.278
7696,4192.288001653536,4.641588833612773e-11,1e-09,0.021544346900318832,0.011,488398638.867,46421027378.792,0.464
7697,4192.288001653536,4.641588833612773e-11,1e-09,0.03593813663804626,0.014,378149328.746,27830733064.735,0.774
7698,4192.288001653536,4.641588833612773e-11,1e-09,0.05994842503189409,0.018,292787291.878,16686144414.665,1.291
7699,4192.288001653536,4.641588833612773e-11,1e-09,0.1,0.023,226694566.852,10005139042.664,2.153
7700,4192.288001653536,1.2915496650148827e-10,1e-10,0.001,0.0,4297529725.877,10000001846876.176,0.001
7701,4192.288001653536,1.2915496650148827e-10,1e-10,0.0016681005372000592,0.001,3327421191.989,5994844350065.583,0.001
7702,4192.288001653536,1.2915496650148827e-10,1e-10,0.0027825594022071257,0.001,2576301385.941,3593815510680.801,0.002
7703,4192.288001653536,1.2915496650148827e-10,1e-10,0.004641588833612777,0.001,1994736598.775,2154436536908.059,0.004
7704,4192.288001653536,1.2915496650148827e-10,1e-10,0.007742636826811269,0.001,1544452104.946,1291551511891.059,0.006
7705,4192.288001653536,1.2915496650148827e-10,1e-10,0.01291549665014884,0.002,1195813174.5,774265529557.301,0.01
7706,4192.288001653536,1.2915496650148827e-10,1e-10,0.021544346900318832,0.002,925874712.287,464160730237.453,0.017
7707,4192.288001653536,1.2915496650148827e-10,1e-10,0.03593813663804626,0.003,716871164.437,278257787096.887,0.028
7708,4192.288001653536,1.2915496650148827e-10,1e-10,0.05994842503189409,0.003,555047307.785,166811900596.18,0.046
7709,4192.288001653536,1.2915496650148827e-10,1e-10,0.1,0.004,429752972.588,100001846876.174,0.077
7710,4192.288001653536,1.2915496650148827e-10,1.2915496650148827e-10,0.001,0.0,3781493287.458,7742638673687.453,0.001
7711,4192.288001653536,1.2915496650148827e-10,1.2915496650148827e-10,0.0016681005372000592,0.001,2927872918.781,4641590680488.957,0.002
7712,4192.288001653536,1.2915496650148827e-10,1.2915496650148827e-10,0.0027825594022071257,0.001,2266945668.518,2782561249083.3,0.003
7713,4192.288001653536,1.2915496650148827e-10,1.2915496650148827e-10,0.004641588833612777,0.001,1755213701.745,1668102384076.235,0.005
7714,4192.288001653536,1.2915496650148827e-10,1.2915496650148827e-10,0.007742636826811269,0.001,1358998224.605,1000001846876.176,0.008
7715,4192.288001653536,1.2915496650148827e-10,1.2915496650148827e-10,0.01291549665014884,0.002,1052222970.14,599486097195.116,0.013
7716,4192.288001653536,1.2915496650148827e-10,1.2915496650148827e-10,0.021544346900318832,0.002,814698031.862,359383213256.638,0.022
7717,4192.288001653536,1.2915496650148827e-10,1.2915496650148827e-10,0.03593813663804626,0.003,630791098.423,215445315879.363,0.036
7718,4192.288001653536,1.2915496650148827e-10,1.2915496650148827e-10,0.05994842503189409,0.004,488398638.867,129156813377.663,0.06
7719,4192.288001653536,1.2915496650148827e-10,1.2915496650148827e-10,0.1,0.005,378149328.746,77428215144.287,0.1
7720,4192.288001653536,1.2915496650148827e-10,1.6681005372000558e-10,0.001,0.001,3327421191.989,5994844350065.595,0.001
7721,4192.288001653536,1.2915496650148827e-10,1.6681005372000558e-10,0.0016681005372000592,0.001,2576301385.941,3593815510680.808,0.002
7722,4192.288001653536,1.2915496650148827e-10,1.6681005372000558e-10,0.0027825594022071257,0.001,1994736598.775,2154436536908.061,0.004
7723,4192.288001653536,1.2915496650148827e-10,1.6681005372000558e-10,0.004641588833612777,0.001,1544452104.946,1291551511891.061,0.006
7724,4192.288001653536,1.2915496650148827e-10,1.6681005372000558e-10,0.007742636826811269,0.002,1195813174.5,774265529557.303,0.01
7725,4192.288001653536,1.2915496650148827e-10,1.6681005372000558e-10,0.01291549665014884,0.002,925874712.287,464160730237.453,0.017
7726,4192.288001653536,1.2915496650148827e-10,1.6681005372000558e-10,0.021544346900318832,0.003,716871164.437,278257787096.887,0.028
7727,4192.288001653536,1.2915496650148827e-10,1.6681005372000558e-10,0.03593813663804626,0.003,555047307.785,166811900596.181,0.046
7728,4192.288001653536,1.2915496650148827e-10,1.6681005372000558e-10,0.05994842503189409,0.004,429752972.588,100001846876.175,0.077
7729,4192.288001653536,1.2915496650148827e-10,1.6681005372000558e-10,0.1,0.006,332742119.199,59950271908.069,0.129
7730,4192.288001653536,1.2915496650148827e-10,2.1544346900318867e-10,0.001,0.001,2927872918.781,4641590680488.947,0.002
7731,4192.288001653536,1.2915496650148827e-10,2.1544346900318867e-10,0.0016681005372000592,0.001,2266945668.518,2782561249083.295,0.003
7732,4192.288001653536,1.2915496650148827e-10,2.1544346900318867e-10,0.0027825594022071257,0.001,1755213701.745,1668102384076.23,0.005
7733,4192.288001653536,1.2915496650148827e-10,2.1544346900318867e-10,0.004641588833612777,0.001,1358998224.605,1000001846876.174,0.008
7734,4192.288001653536,1.2915496650148827e-10,2.1544346900318867e-10,0.007742636826811269,0.002,1052222970.14,599486097195.115,0.013
7735,4192.288001653536,1.2915496650148827e-10,2.1544346900318867e-10,0.01291549665014884,0.002,814698031.862,359383213256.637,0.022
7736,4192.288001653536,1.2915496650148827e-10,2.1544346900318867e-10,0.021544346900318832,0.003,630791098.423,215445315879.363,0.036
7737,4192.288001653536,1.2915496650148827e-10,2.1544346900318867e-10,0.03593813663804626,0.004,488398638.867,129156813377.663,0.06
7738,4192.288001653536,1.2915496650148827e-10,2.1544346900318867e-10,0.05994842503189409,0.005,378149328.746,77428215144.287,0.1
7739,4192.288001653536,1.2915496650148827e-10,2.1544346900318867e-10,0.1,0.006,292787291.878,46417735212.302,0.167
7740,4192.288001653536,1.2915496650148827e-10,2.782559402207126e-10,0.001,0.001,2576301385.941,3593815510680.801,0.002
7741,4192.288001653536,1.2915496650148827e-10,2.782559402207126e-10,0.0016681005372000592,0.001,1994736598.775,2154436536908.057,0.004
7742,4192.288001653536,1.2915496650148827e-10,2.782559402207126e-10,0.0027825594022071257,0.001,1544452104.946,1291551511891.057,0.006
7743,4192.288001653536,1.2915496650148827e-10,2.782559402207126e-10,0.004641588833612777,0.002,1195813174.5,774265529557.301,0.01
7744,4192.288001653536,1.2915496650148827e-10,2.782559402207126e-10,0.007742636826811269,0.002,925874712.287,464160730237.452,0.017
7745,4192.288001653536,1.2915496650148827e-10,2.782559402207126e-10,0.01291549665014884,0.003,716871164.437,278257787096.887,0.028
7746,4192.288001653536,1.2915496650148827e-10,2.782559402207126e-10,0.021544346900318832,0.003,555047307.785,166811900596.18,0.046
7747,4192.288001653536,1.2915496650148827e-10,2.782559402207126e-10,0.03593813663804626,0.004,429752972.588,100001846876.174,0.077
7748,4192.288001653536,1.2915496650148827e-10,2.782559402207126e-10,0.05994842503189409,0.006,332742119.199,59950271908.069,0.129
7749,4192.288001653536,1.2915496650148827e-10,2.782559402207126e-10,0.1,0.007,257630138.594,35939983514.221,0.215
7750,4192.288001653536,1.2915496650148827e-10,3.593813663804626e-10,0.001,0.001,2266945668.518,2782561249083.3,0.003
7751,4192.288001653536,1.2915496650148827e-10,3.593813663804626e-10,0.0016681005372000592,0.001,1755213701.745,1668102384076.234,0.005
7752,4192.288001653536,1.2915496650148827e-10,3.593813663804626e-10,0.0027825594022071257,0.001,1358998224.605,1000001846876.175,0.008
7753,4192.288001653536,1.2915496650148827e-10,3.593813663804626e-10,0.004641588833612777,0.002,1052222970.14,599486097195.116,0.013
7754,4192.288001653536,1.2915496650148827e-10,3.593813663804626e-10,0.007742636826811269,0.002,814698031.862,359383213256.637,0.022
7755,4192.288001653536,1.2915496650148827e-10,3.593813663804626e-10,0.01291549665014884,0.003,630791098.423,215445315879.363,0.036
7756,4192.288001653536,1.2915496650148827e-10,3.593813663804626e-10,0.021544346900318832,0.004,488398638.867,129156813377.663,0.06
7757,4192.288001653536,1.2915496650148827e-10,3.593813663804626e-10,0.03593813663804626,0.005,378149328.746,77428215144.287,0.1
7758,4192.288001653536,1.2915496650148827e-10,3.593813663804626e-10,0.05994842503189409,0.006,292787291.878,46417735212.302,0.167
7759,4192.288001653536,1.2915496650148827e-10,3.593813663804626e-10,0.1,0.008,226694566.852,27827440898.246,0.278
7760,4192.288001653536,1.2915496650148827e-10,4.6415888336127727e-10,0.001,0.001,1994736598.775,2154436536908.061,0.004
7761,4192.288001653536,1.2915496650148827e-10,4.6415888336127727e-10,0.0016681005372000592,0.001,1544452104.946,1291551511891.06,0.006
7762,4192.288001653536,1.2915496650148827e-10,4.6415888336127727e-10,0.0027825594022071257,0.002,1195813174.5,774265529557.302,0.01
7763,4192.288001653536,1.2915496650148827e-10,4.6415888336127727e-10,0.004641588833612777,0.002,925874712.287,464160730237.453,0.017
7764,4192.288001653536,1.2915496650148827e-10,4.6415888336127727e-10,0.007742636826811269,0.003,716871164.437,278257787096.887,0.028
7765,4192.288001653536,1.2915496650148827e-10,4.6415888336127727e-10,0.01291549665014884,0.003,555047307.785,166811900596.181,0.046
7766,4192.288001653536,1.2915496650148827e-10,4.6415888336127727e-10,0.021544346900318832,0.004,429752972.588,100001846876.175,0.077
7767,4192.288001653536,1.2915496650148827e-10,4.6415888336127727e-10,0.03593813663804626,0.006,332742119.199,59950271908.069,0.129
7768,4192.288001653536,1.2915496650148827e-10,4.6415888336127727e-10,0.05994842503189409,0.007,257630138.594,35939983514.221,0.215
7769,4192.288001653536,1.2915496650148827e-10,4.6415888336127727e-10,0.1,0.009,199473659.878,21546193776.493,0.359
7770,4192.288001653536,1.2915496650148827e-10,5.994842503189421e-10,0.001,0.001,1755213701.745,1668102384076.23,0.005
7771,4192.288001653536,1.2915496650148827e-10,5.994842503189421e-10,0.0016681005372000592,0.001,1358998224.605,1000001846876.172,0.008
7772,4192.288001653536,1.2915496650148827e-10,5.994842503189421e-10,0.0027825594022071257,0.002,1052222970.14,599486097195.114,0.013
7773,4192.288001653536,1.2915496650148827e-10,5.994842503189421e-10,0.004641588833612777,0.002,814698031.862,359383213256.637,0.022
7774,4192.288001653536,1.2915496650148827e-10,5.994842503189421e-10,0.007742636826811269,0.003,630791098.423,215445315879.362,0.036
7775,4192.288001653536,1.2915496650148827e-10,5.994842503189421e-10,0.01291549665014884,0.004,488398638.867,129156813377.663,0.06
7776,4192.288001653536,1.2915496650148827e-10,5.994842503189421e-10,0.021544346900318832,0.005,378149328.746,77428215144.287,0.1
7777,4192.288001653536,1.2915496650148827e-10,5.994842503189421e-10,0.03593813663804626,0.006,292787291.878,46417735212.302,0.167
7778,4192.288001653536,1.2915496650148827e-10,5.994842503189421e-10,0.05994842503189409,0.008,226694566.852,27827440898.246,0.278
7779,4192.288001653536,1.2915496650148827e-10,5.994842503189421e-10,0.1,0.011,175521370.174,16682852248.175,0.464
7780,4192.288001653536,1.2915496650148827e-10,7.742636826811277e-10,0.001,0.001,1544452104.946,1291551511891.057,0.006
7781,4192.288001653536,1.2915496650148827e-10,7.742636826811277e-10,0.0016681005372000592,0.002,1195813174.5,774265529557.301,0.01
7782,4192.288001653536,1.2915496650148827e-10,7.742636826811277e-10,0.0027825594022071257,0.002,925874712.287,464160730237.452,0.017
7783,4192.288001653536,1.2915496650148827e-10,7.742636826811277e-10,0.004641588833612777,0.003,716871164.437,278257787096.887,0.028
7784,4192.288001653536,1.2915496650148827e-10,7.742636826811277e-10,0.007742636826811269,0.003,555047307.785,166811900596.18,0.046
7785,4192.288001653536,1.2915496650148827e-10,7.742636826811277e-10,0.01291549665014884,0.004,429752972.588,100001846876.174,0.077
7786,4192.288001653536,1.2915496650148827e-10,7.742636826811277e-10,0.021544346900318832,0.006,332742119.199,59950271908.069,0.129
7787,4192.288001653536,1.2915496650148827e-10,7.742636826811277e-10,0.03593813663804626,0.007,257630138.594,35939983514.221,0.215
7788,4192.288001653536,1.2915496650148827e-10,7.742636826811277e-10,0.05994842503189409,0.009,199473659.878,21546193776.493,0.359
7789,4192.288001653536,1.2915496650148827e-10,7.742636826811277e-10,0.1,0.012,154445210.495,12917343526.323,0.599
7790,4192.288001653536,1.2915496650148827e-10,1e-09,0.001,0.001,1358998224.605,1000001846876.175,0.008
7791,4192.288001653536,1.2915496650148827e-10,1e-09,0.0016681005372000592,0.002,1052222970.14,599486097195.115,0.013
7792,4192.288001653536,1.2915496650148827e-10,1e-09,0.0027825594022071257,0.002,814698031.862,359383213256.637,0.022
7793,4192.288001653536,1.2915496650148827e-10,1e-09,0.004641588833612777,0.003,630791098.423,215445315879.363,0.036
7794,4192.288001653536,1.2915496650148827e-10,1e-09,0.007742636826811269,0.004,488398638.867,129156813377.663,0.06
7795,4192.288001653536,1.2915496650148827e-10,1e-09,0.01291549665014884,0.005,378149328.746,77428215144.287,0.1
7796,4192.288001653536,1.2915496650148827e-10,1e-09,0.021544346900318832,0.006,292787291.878,46417735212.302,0.167
7797,4192.288001653536,1.2915496650148827e-10,1e-09,0.03593813663804626,0.008,226694566.852,27827440898.246,0.278
7798,4192.288001653536,1.2915496650148827e-10,1e-09,0.05994842503189409,0.011,175521370.174,16682852248.175,0.464
7799,4192.288001653536,1.2915496650148827e-10,1e-09,0.1,0.014,135899822.461,10001846876.174,0.774
7800,4192.288001653536,3.593813663804626e-10,1e-10,0.001,0.0,2576301385.941,10000000663732.883,0.0
7801,4192.288001653536,3.593813663804626e-10,1e-10,0.0016681005372000592,0.0,1994736598.775,5994843166922.292,0.0
7802,4192.288001653536,3.593813663804626e-10,1e-10,0.0027825594022071257,0.0,1544452104.946,3593814327537.509,0.001
7803,4192.288001653536,3.593813663804626e-10,1e-10,0.004641588833612777,0.001,1195813174.5,2154435353764.768,0.001
7804,4192.288001653536,3.593813663804626e-10,1e-10,0.007742636826811269,0.001,925874712.287,1291550328747.767,0.002
7805,4192.288001653536,3.593813663804626e-10,1e-10,0.01291549665014884,0.001,716871164.437,774264346414.01,0.004
7806,4192.288001653536,3.593813663804626e-10,1e-10,0.021544346900318832,0.001,555047307.785,464159547094.161,0.006
7807,4192.288001653536,3.593813663804626e-10,1e-10,0.03593813663804626,0.002,429752972.588,278256603953.596,0.01
7808,4192.288001653536,3.593813663804626e-10,1e-10,0.05994842503189409,0.002,332742119.199,166810717452.889,0.017
7809,4192.288001653536,3.593813663804626e-10,1e-10,0.1,0.003,257630138.594,100000663732.883,0.028
7810,4192.288001653536,3.593813663804626e-10,1.2915496650148827e-10,0.001,0.0,2266945668.518,7742637490544.161,0.0
7811,4192.288001653536,3.593813663804626e-10,1.2915496650148827e-10,0.0016681005372000592,0.0,1755213701.745,4641589497345.665,0.001
7812,4192.288001653536,3.593813663804626e-10,1.2915496650148827e-10,0.0027825594022071257,0.0,1358998224.605,2782560065940.009,0.001
7813,4192.288001653536,3.593813663804626e-10,1.2915496650148827e-10,0.004641588833612777,0.001,1052222970.14,1668101200932.944,0.002
7814,4192.288001653536,3.593813663804626e-10,1.2915496650148827e-10,0.007742636826811269,0.001,814698031.862,1000000663732.884,0.003
7815,4192.288001653536,3.593813663804626e-10,1.2915496650148827e-10,0.01291549665014884,0.001,630791098.423,599484914051.825,0.005
7816,4192.288001653536,3.593813663804626e-10,1.2915496650148827e-10,0.021544346900318832,0.001,488398638.867,359382030113.346,0.008
7817,4192.288001653536,3.593813663804626e-10,1.2915496650148827e-10,0.03593813663804626,0.002,378149328.746,215444132736.072,0.013
7818,4192.288001653536,3.593813663804626e-10,1.2915496650148827e-10,0.05994842503189409,0.002,292787291.878,129155630234.372,0.022
7819,4192.288001653536,3.593813663804626e-10,1.2915496650148827e-10,0.1,0.003,226694566.852,77427032000.996,0.036
7820,4192.288001653536,3.593813663804626e-10,1.6681005372000558e-10,0.001,0.0,1994736598.775,5994843166922.303,0.0
7821,4192.288001653536,3.593813663804626e-10,1.6681005372000558e-10,0.0016681005372000592,0.0,1544452104.946,3593814327537.516,0.001
7822,4192.288001653536,3.593813663804626e-10,1.6681005372000558e-10,0.0027825594022071257,0.001,1195813174.5,2154435353764.77,0.001
7823,4192.288001653536,3.593813663804626e-10,1.6681005372000558e-10,0.004641588833612777,0.001,925874712.287,1291550328747.77,0.002
7824,4192.288001653536,3.593813663804626e-10,1.6681005372000558e-10,0.007742636826811269,0.001,716871164.437,774264346414.012,0.004
7825,4192.288001653536,3.593813663804626e-10,1.6681005372000558e-10,0.01291549665014884,0.001,555047307.785,464159547094.162,0.006
7826,4192.288001653536,3.593813663804626e-10,1.6681005372000558e-10,0.021544346900318832,0.002,429752972.588,278256603953.596,0.01
7827,4192.288001653536,3.593813663804626e-10,1.6681005372000558e-10,0.03593813663804626,0.002,332742119.199,166810717452.889,0.017
7828,4192.288001653536,3.593813663804626e-10,1.6681005372000558e-10,0.05994842503189409,0.003,257630138.594,100000663732.883,0.028
7829,4192.288001653536,3.593813663804626e-10,1.6681005372000558e-10,0.1,0.003,199473659.878,59949088764.777,0.046
7830,4192.288001653536,3.593813663804626e-10,2.1544346900318867e-10,0.001,0.0,1755213701.745,4641589497345.656,0.001
7831,4192.288001653536,3.593813663804626e-10,2.1544346900318867e-10,0.0016681005372000592,0.0,1358998224.605,2782560065940.004,0.001
7832,4192.288001653536,3.593813663804626e-10,2.1544346900318867e-10,0.0027825594022071257,0.001,1052222970.14,1668101200932.939,0.002
7833,4192.288001653536,3.593813663804626e-10,2.1544346900318867e-10,0.004641588833612777,0.001,814698031.862,1000000663732.882,0.003
7834,4192.288001653536,3.593813663804626e-10,2.1544346900318867e-10,0.007742636826811269,0.001,630791098.423,599484914051.823,0.005
7835,4192.288001653536,3.593813663804626e-10,2.1544346900318867e-10,0.01291549665014884,0.001,488398638.867,359382030113.345,0.008
7836,4192.288001653536,3.593813663804626e-10,2.1544346900318867e-10,0.021544346900318832,0.002,378149328.746,215444132736.071,0.013
7837,4192.288001653536,3.593813663804626e-10,2.1544346900318867e-10,0.03593813663804626,0.002,292787291.878,129155630234.371,0.022
7838,4192.288001653536,3.593813663804626e-10,2.1544346900318867e-10,0.05994842503189409,0.003,226694566.852,77427032000.996,0.036
7839,4192.288001653536,3.593813663804626e-10,2.1544346900318867e-10,0.1,0.004,175521370.174,46416552069.011,0.06
7840,4192.288001653536,3.593813663804626e-10,2.782559402207126e-10,0.001,0.0,1544452104.946,3593814327537.508,0.001
7841,4192.288001653536,3.593813663804626e-10,2.782559402207126e-10,0.0016681005372000592,0.001,1195813174.5,2154435353764.765,0.001
7842,4192.288001653536,3.593813663804626e-10,2.782559402207126e-10,0.0027825594022071257,0.001,925874712.287,1291550328747.765,0.002
7843,4192.288001653536,3.593813663804626e-10,2.782559402207126e-10,0.004641588833612777,0.001,716871164.437,774264346414.01,0.004
7844,4192.288001653536,3.593813663804626e-10,2.782559402207126e-10,0.007742636826811269,0.001,555047307.785,464159547094.161,0.006
7845,4192.288001653536,3.593813663804626e-10,2.782559402207126e-10,0.01291549665014884,0.002,429752972.588,278256603953.595,0.01
7846,4192.288001653536,3.593813663804626e-10,2.782559402207126e-10,0.021544346900318832,0.002,332742119.199,166810717452.889,0.017
7847,4192.288001653536,3.593813663804626e-10,2.782559402207126e-10,0.03593813663804626,0.003,257630138.594,100000663732.883,0.028
7848,4192.288001653536,3.593813663804626e-10,2.782559402207126e-10,0.05994842503189409,0.003,199473659.878,59949088764.777,0.046
7849,4192.288001653536,3.593813663804626e-10,2.782559402207126e-10,0.1,0.004,154445210.495,35938800370.929,0.077
7850,4192.288001653536,3.593813663804626e-10,3.593813663804626e-10,0.001,0.0,1358998224.605,2782560065940.009,0.001
7851,4192.288001653536,3.593813663804626e-10,3.593813663804626e-10,0.0016681005372000592,0.001,1052222970.14,1668101200932.942,0.002
7852,4192.288001653536,3.593813663804626e-10,3.593813663804626e-10,0.0027825594022071257,0.001,814698031.862,1000000663732.883,0.003
7853,4192.288001653536,3.593813663804626e-10,3.593813663804626e-10,0.004641588833612777,0.001,630791098.423,599484914051.825,0.005
7854,4192.288001653536,3.593813663804626e-10,3.593813663804626e-10,0.007742636826811269,0.001,488398638.867,359382030113.346,0.008
7855,4192.288001653536,3.593813663804626e-10,3.593813663804626e-10,0.01291549665014884,0.002,378149328.746,215444132736.072,0.013
7856,4192.288001653536,3.593813663804626e-10,3.593813663804626e-10,0.021544346900318832,0.002,292787291.878,129155630234.372,0.022
7857,4192.288001653536,3.593813663804626e-10,3.593813663804626e-10,0.03593813663804626,0.003,226694566.852,77427032000.996,0.036
7858,4192.288001653536,3.593813663804626e-10,3.593813663804626e-10,0.05994842503189409,0.004,175521370.174,46416552069.011,0.06
7859,4192.288001653536,3.593813663804626e-10,3.593813663804626e-10,0.1,0.005,135899822.461,27826257754.954,0.1
7860,4192.288001653536,3.593813663804626e-10,4.6415888336127727e-10,0.001,0.001,1195813174.5,2154435353764.77,0.001
7861,4192.288001653536,3.593813663804626e-10,4.6415888336127727e-10,0.0016681005372000592,0.001,925874712.287,1291550328747.768,0.002
7862,4192.288001653536,3.593813663804626e-10,4.6415888336127727e-10,0.0027825594022071257,0.001,716871164.437,774264346414.011,0.004
7863,4192.288001653536,3.593813663804626e-10,4.6415888336127727e-10,0.004641588833612777,0.001,555047307.785,464159547094.162,0.006
7864,4192.288001653536,3.593813663804626e-10,4.6415888336127727e-10,0.007742636826811269,0.002,429752972.588,278256603953.596,0.01
7865,4192.288001653536,3.593813663804626e-10,4.6415888336127727e-10,0.01291549665014884,0.002,332742119.199,166810717452.889,0.017
7866,4192.288001653536,3.593813663804626e-10,4.6415888336127727e-10,0.021544346900318832,0.003,257630138.594,100000663732.883,0.028
7867,4192.288001653536,3.593813663804626e-10,4.6415888336127727e-10,0.03593813663804626,0.003,199473659.878,59949088764.777,0.046
7868,4192.288001653536,3.593813663804626e-10,4.6415888336127727e-10,0.05994842503189409,0.004,154445210.495,35938800370.929,0.077
7869,4192.288001653536,3.593813663804626e-10,4.6415888336127727e-10,0.1,0.006,119581317.45,21545010633.202,0.129
7870,4192.288001653536,3.593813663804626e-10,5.994842503189421e-10,0.001,0.001,1052222970.14,1668101200932.939,0.002
7871,4192.288001653536,3.593813663804626e-10,5.994842503189421e-10,0.0016681005372000592,0.001,814698031.862,1000000663732.881,0.003
7872,4192.288001653536,3.593813663804626e-10,5.994842503189421e-10,0.0027825594022071257,0.001,630791098.423,599484914051.823,0.005
7873,4192.288001653536,3.593813663804626e-10,5.994842503189421e-10,0.004641588833612777,0.001,488398638.867,359382030113.345,0.008
7874,4192.288001653536,3.593813663804626e-10,5.994842503189421e-10,0.007742636826811269,0.002,378149328.746,215444132736.071,0.013
7875,4192.288001653536,3.593813663804626e-10,5.994842503189421e-10,0.01291549665014884,0.002,292787291.878,129155630234.371,0.022
7876,4192.288001653536,3.593813663804626e-10,5.994842503189421e-10,0.021544346900318832,0.003,226694566.852,77427032000.996,0.036
7877,4192.288001653536,3.593813663804626e-10,5.994842503189421e-10,0.03593813663804626,0.004,175521370.174,46416552069.011,0.06
7878,4192.288001653536,3.593813663804626e-10,5.994842503189421e-10,0.05994842503189409,0.005,135899822.461,27826257754.954,0.1
7879,4192.288001653536,3.593813663804626e-10,5.994842503189421e-10,0.1,0.006,105222297.014,16681669104.884,0.167
7880,4192.288001653536,3.593813663804626e-10,7.742636826811277e-10,0.001,0.001,925874712.287,1291550328747.766,0.002
7881,4192.288001653536,3.593813663804626e-10,7.742636826811277e-10,0.0016681005372000592,0.001,716871164.437,774264346414.01,0.004
7882,4192.288001653536,3.593813663804626e-10,7.742636826811277e-10,0.0027825594022071257,0.001,555047307.785,464159547094.16,0.006
7883,4192.288001653536,3.593813663804626e-10,7.742636826811277e-10,0.004641588833612777,0.002,429752972.588,278256603953.596,0.01
7884,4192.288001653536,3.593813663804626e-10,7.742636826811277e-10,0.007742636826811269,0.002,332742119.199,166810717452.889,0.017
7885,4192.288001653536,3.593813663804626e-10,7.742636826811277e-10,0.01291549665014884,0.003,257630138.594,100000663732.883,0.028
7886,4192.288001653536,3.593813663804626e-10,7.742636826811277e-10,0.021544346900318832,0.003,199473659.878,59949088764.777,0.046
7887,4192.288001653536,3.593813663804626e-10,7.742636826811277e-10,0.03593813663804626,0.004,154445210.495,35938800370.929,0.077
7888,4192.288001653536,3.593813663804626e-10,7.742636826811277e-10,0.05994842503189409,0.006,119581317.45,21545010633.202,0.129
7889,4192.288001653536,3.593813663804626e-10,7.742636826811277e-10,0.1,0.007,92587471.229,12916160383.032,0.215
7890,4192.288001653536,3.593813663804626e-10,1e-09,0.001,0.001,814698031.862,1000000663732.883,0.003
7891,4192.288001653536,3.593813663804626e-10,1e-09,0.0016681005372000592,0.001,630791098.423,599484914051.824,0.005
7892,4192.288001653536,3.593813663804626e-10,1e-09,0.0027825594022071257,0.001,488398638.867,359382030113.346,0.008
7893,4192.288001653536,3.593813663804626e-10,1e-09,0.004641588833612777,0.002,378149328.746,215444132736.072,0.013
7894,4192.288001653536,3.593813663804626e-10,1e-09,0.007742636826811269,0.002,292787291.878,129155630234.372,0.022
7895,4192.288001653536,3.593813663804626e-10,1e-09,0.01291549665014884,0.003,226694566.852,77427032000.996,0.036
7896,4192.288001653536,3.593813663804626e-10,1e-09,0.021544346900318832,0.004,175521370.174,46416552069.011,0.06
7897,4192.288001653536,3.593813663804626e-10,1e-09,0.03593813663804626,0.005,135899822.461,27826257754.954,0.1
7898,4192.288001653536,3.593813663804626e-10,1e-09,0.05994842503189409,0.006,105222297.014,16681669104.884,0.167
7899,4192.288001653536,3.593813663804626e-10,1e-09,0.1,0.008,81469803.186,10000663732.883,0.278
7900,4192.288001653536,1e-09,1e-10,0.001,0.0,1544452104.946,10000000238533.229,0.0
7901,4192.288001653536,1e-09,1e-10,0.0016681005372000592,0.0,1195813174.5,5994842741722.639,0.0
7902,4192.288001653536,1e-09,1e-10,0.0027825594022071257,0.0,925874712.287,3593813902337.855,0.0
